char_name,category,subcategory,parent_command,move_name,command,hit_damage,block_damage,fblock_damage,block_type,startup,active,recovery,cancel,hit_advantage,block_advantage,fblock_advantage,properties,notes
Havik,Basic Attacks,Aerial Attacks,,Diving Corpse,U+F+3 or U+F+4,70.00,10.500,,Mid,11,6,38,,23,-23,-23,,
Havik,Basic Attacks,Throws,,Shove,F+THROW or F+1+3,20.00,,,Throw,10,2,33,,0,,,,"• Performed when Kameo is unavailable
• See Kameo Moves for Toward Throw featuring Kameo"
Havik,Basic Attacks,Throws,,Self-Destructive Barrage,THROW or 1+3,110.00,,,Throw,10,2,33,,15,,,,
Havik,Basic Attacks,Breakers,,Kombo Breaker,F+EX,,,,,,,,,,,,,"• Costs 3 bars of Super Meter
• Kameo must be available"
Havik,Basic Attacks,Taunts,,Taunts,DDDD,,,,,,,,,,,,,
Havik,Special Moves,Special Moves,,Neoplasm,BF1,80.00,20.000,,High,26,,,,-1,-4,-4,Unbreakable,"• Hit reaction changes if opponent is in a Kombo
• Unbreakable in a Kombo"
Havik,Special Moves,Special Moves,BF1,Enhanced Neoplasm,BF1+EX,80.00,20.000,,High,26,,,,138,75,75,,• Costs 1 bar of Super Meter
Havik,Special Moves,Special Moves,,Helping Hand,DB1,125.57,18.570,,Mid,45,3,44,,57,-5,-15,Armor,"• Has Armor
• Armor starts on frame 6
• Hit reaction changes if Havik is hit"
Havik,Special Moves,Special Moves,DB1,Enhanced Helping Hand,DB1+EX,110.00,33.750,,Mid,45,3,44,,83,-5,-15,Armor,"• Costs 1 bar of Super Meter
• Has Armor
• Armor starts on frame 6
• Hit reaction changes if Havik is hit or if used more than once in a combo"
Havik,Special Moves,Special Moves,,Blood Bath,BF2,90.00,13.750,,High,20,2,44,,15,-22,-22,,
Havik,Special Moves,Special Moves,BF2,(Close) Blood Bath,"BF2, Hold B",90.00,13.750,,High,20,2,44,,15,-22,-22,,
Havik,Special Moves,Special Moves,BF2,Enhanced Blood Bath,BF2+EX,90.00,13.750,,High,20,2,44,,15,-22,-22,Unbreakable,"• Costs 2 bars of Super Meter
• Unbreakable in a Kombo"
Havik,Special Moves,Special Moves,BF2,(Close) Enhanced Blood Bath,"BF2+EX, Hold B",90.00,13.750,,High,20,2,44,,15,-22,-22,,
Havik,Special Moves,Special Moves,BF2,Corpse Taunt,BF2,30.00,,,Unblockable,16,6,54,,178,,,,• Only after opponent was hit with Enhanced Blood Bath
Havik,Special Moves,Special Moves,BF2,Enhanced Corpse Taunt,BF2+EX,80.00,,,Unblockable,16,6,53,,178,,,,"• Costs 1 bar of Super Meter
• Only after opponent was hit with Enhanced Blood Bath
• Scrambles Havik's command inputs for a duration
• While scrambled, Enhanced Special Moves and Kombo Breakers have no Super Meter cost"
Havik,Special Moves,Special Moves,,Nether Snatcher,DB2,80.00,20.000,,Low,17,2,37,,53,-17,-17,,• Advantage on Hit allows for Jump Attack follow-up
Havik,Special Moves,Special Moves,DB2,Enhanced Nether Snatcher,DB2+EX,100.00,22.500,,Low,17,2,37,,34,-17,-17,Armor,"• Costs 1 bar of Super Meter
• Has Armor"
Havik,Special Moves,Special Moves,,Seeking Neoplasm,BF3,60.00,17.500,,Mid,52,60,,,43,-11,-11,,
Havik,Special Moves,Special Moves,BF3,Enhanced Seeking Neoplasm,BF3+EX,120.00,35.000,,Mid,52,68,,,52,-11,-11,,• Costs 1 bar of Super Meter
Havik,Special Moves,Special Moves,,Twisted Torso,DB4,111.30,55.000,,High,23,50,39,,27,-19,-19,,
Havik,Special Moves,Special Moves,DB4,Enhanced Twisted Torso,DB4+EX,185.49,65.000,,Mid,23,50,39,,27,-19,-19,Unbreakable,"• Costs 1 bar of Super Meter
• First hit is Unbreakable in a Kombo"
Havik,Special Moves,Special Moves,,(Air) Nether Stomp,DB4,80.00,20.000,,Overhead,15,13,33,,30,-19,-19,,
Havik,Special Moves,Special Moves,DB4,(Air) Enhanced Nether Stomp,DB4+EX,60.00,20.000,,Overhead,15,13,33,,45,-19,-19,,"• Costs 1 bar of Super Meter
• Advantage on Hit allows for Jump Attack follow-up"
Havik,Special Moves,Fatal Blow,,Disarmed And Dangerous,SS+EX,350.00,22.500,,Overhead,23,4,55,,17,-17,-27,Armor,"• Must be at 30% health or less
• Kameo must be available
• Press Basic Attack buttons during hits to influence damage (with Fatal Blow Damage Boost ON in Tournament Settings)"
Havik,Finishers,Fatalities,,(Close) Atomic Heart,"DFD,4",,,,,,,,,,,,,
Havik,Finishers,Fatalities,"DFD,4",Easy Fatality,"Hold EX,3",,,,,,,,,,,,,• Easy Fatality Token required to perform Easy Fatality
Havik,Finishers,Animality,,(Mid) No Laughing Matter,BDD3,,,,,,,,,,,,,
Havik,Finishers,Animality,BDD3,Easy Fatality,"Hold EX,2",,,,,,,,,,,,,• Easy Fatality Token required to perform Easy Fatality
Havik,Finishers,Brutalities,,The Klassic,D+2,,,,,,,,,,,,,"• Hold 2 During Hit
• Final Hit Must Be From D+2"
Homelander,Basic Attacks,Normal Attacks,,Patriotic Punch,1,20.00,3.000,,High,7,2,19,16,19,1,1,,
Homelander,Basic Attacks,Normal Attacks,1,Smash Hit,"1,2",30.00,4.500,,Mid,12,2,34,25,9,-4,-4,,
Homelander,Basic Attacks,Normal Attacks,1,Rise Of A Hero,"1,2,1",70.00,10.500,,Mid,16,6,32,,18,-6,-6,,
Homelander,Basic Attacks,Normal Attacks,,Battering Ram,B+1,30.00,4.500,,High,10,3,22,23,17,-3,-3,,
Homelander,Basic Attacks,Normal Attacks,B+1,Enforcing Order,"B+1,4",50.00,7.500,,Mid,15,3,23,28,11,-4,-4,,
Homelander,Basic Attacks,Normal Attacks,B+1,Heroic De-Escalation,"B+1,4,2",70.00,10.500,,High,14,3,39,,30,-10,-10,,
Homelander,Basic Attacks,Normal Attacks,,Breathtaker,F+1,50.00,7.500,,Mid,11,2,22,25,15,-2,-2,,
Homelander,Basic Attacks,Normal Attacks,F+1,Backhanded Praise,"F+1,2",70.00,10.500,,High,16,2,26,,36,-6,-6,,
Homelander,Basic Attacks,Normal Attacks,,Below The Belt,D+1,20.00,3.000,,Mid,7,3,22,20,12,-8,-8,,
Homelander,Basic Attacks,Normal Attacks,,Speak No Evil,2,30.00,4.500,,High,10,2,26,21,12,-6,-6,,
Homelander,Basic Attacks,Normal Attacks,2,Take Your Breath Away,"2,1",50.00,7.500,,Mid,14,2,22,25,15,-2,-2,,
Homelander,Basic Attacks,Normal Attacks,2,Backhanded Compliment,"2,1,2",70.00,10.500,,High,16,2,26,,36,-6,-6,,
Homelander,Basic Attacks,Normal Attacks,,Darkest Night,B+2,50.00,7.500,,High,8,2,26,19,14,-6,-6,,
Homelander,Basic Attacks,Normal Attacks,B+2,Brightest Day,"B+2,2",30.00,4.500,,Mid,15,2,19,21,21,1,1,,
Homelander,Basic Attacks,Normal Attacks,B+2,See No Evil,"B+2,2,1+3",60.00,,,Throw,21,2,37,25,26,,,,
Homelander,Basic Attacks,Normal Attacks,,Rising High,D+2,140.00,21.000,,High,10,3,41,,27,-2,-12,,"• On Kounter or Punish Hit, can be Jump Canceled with U+EX or U+F+EX for 2 bars of Super Meter
• Has Armor when Jump Canceled, and pulls in victim while disabling their Kombo Breaker and Kameos"
Homelander,Basic Attacks,Normal Attacks,,Supes Boots,3,50.00,7.500,,High,15,3,26,23,12,3,3,,
Homelander,Basic Attacks,Normal Attacks,,Hear No Evil,B+3,90.00,13.500,,High,19,2,25,,14,-5,-5,,• Advantage on Hit allows for follow-up
Homelander,Basic Attacks,Normal Attacks,,Ankle Breaker,D+3,20.00,3.000,,Low,9,2,25,24,11,-10,-10,,
Homelander,Basic Attacks,Normal Attacks,,Freedom Foot,4,70.00,10.500,,High,14,3,34,27,12,-5,-5,,
Homelander,Basic Attacks,Normal Attacks,,Meltdown,B+4,70.00,10.500,,Low,20,5,36,,23,-9,-9,,
Homelander,Basic Attacks,Normal Attacks,,Blaze It Up,F+4,50.00,7.500,,Mid,15,6,28,29,14,-12,-12,,
Homelander,Basic Attacks,Normal Attacks,,Floor Sizzle,D+4,30.00,4.500,,Low,10,6,27,82,10,-11,-11,,
Homelander,Basic Attacks,Aerial Attacks,,Punching Down,U+F+1,50.00,7.500,,Overhead,10,4,39,16,4,-24,-24,,
Homelander,Basic Attacks,Aerial Attacks,U+F+1,Burning Stare,"U+F+1,2",70.00,10.500,,Overhead,11,9,31,44,41,-26,-26,,
Homelander,Basic Attacks,Aerial Attacks,U+F+1,Back To Earth,"U+F+1,2,4",90.00,13.500,,Overhead,15,3,42,53,25,-31,-31,,
Homelander,Basic Attacks,Aerial Attacks,U+F+1,If Looks Could Kill,"U+F+1,2,1+3",50.00,3.000,,Overhead,13,2,32,15,18,-20,-20,,
Homelander,Basic Attacks,Aerial Attacks,,Bloody Knuckles,U+F+2,50.00,7.500,,Overhead,9,3,39,14,4,-24,-24,,
Homelander,Basic Attacks,Aerial Attacks,U+F+2,Piercing Gaze,"U+F+2,1",70.00,10.000,,Overhead,17,4,36,50,40,-26,-26,,
Homelander,Basic Attacks,Aerial Attacks,U+F+2,Back To Earth,"U+F+2,1,4",90.00,13.500,,Overhead,15,3,42,53,25,-31,-31,,
Homelander,Basic Attacks,Aerial Attacks,U+F+2,If Looks Could Kill,"U+F+2,1,1+3",50.00,3.000,,Overhead,13,2,32,15,18,-20,-20,,
Homelander,Basic Attacks,Aerial Attacks,,Compound V,U+F+3,70.00,10.500,,Overhead,10,5,39,18,22,-24,-24,,
Homelander,Basic Attacks,Aerial Attacks,,Heroic Punt,U+F+4,70.00,10.500,,Overhead,8,3,39,13,29,-24,-24,,
Homelander,Basic Attacks,Throws,,Shove,F+THROW or F+1+3,20.00,,,Throw,10,2,33,,0,,,,"• Performed when Kameo is unavailable
• See Kameo Moves for Toward Throw featuring Kameo"
Homelander,Basic Attacks,Throws,,Up Up And...,THROW or 1+3,110.00,,,Throw,10,2,33,,15,,,,
Homelander,Basic Attacks,Breakers,,Kombo Breaker,F+EX,,,,,,,,,,,,,"• Costs 3 bars of Super Meter
• Kameo must be available"
Homelander,Basic Attacks,Taunts,,Taunts,DDDD,,,,,,,,,,,,,
Homelander,Special Moves,Special Moves,,Laser Eyes,BF1,70.00,18.600,,High,17,16,30,,0,-25,-25,,
Homelander,Special Moves,Special Moves,BF1,Enhanced Laser Eyes,BF1+EX,125.60,46.250,,High,17,35,11,,19,-6,-6,,• Costs 1 bar of Super Meter
Homelander,Special Moves,Special Moves,,Dirty Trick,DB1,80.00,,,,8,,20,,25,,,Parry,"• Parries most Punch Base Attacks (including Overheads and Jumping Attacks)
• 28 frame parry window"
Homelander,Special Moves,Special Moves,DB1,Enhanced Dirty Trick,DB1+EX,60.00,,,,8,,22,,59,,,Parry,"• Costs 1 bar of Super Meter
• Parries most Punch Base Attacks (including Overheads and Jumping Attacks)
• 28 frame parry window
• If successful, Homelander ends in Flight"
Homelander,Special Moves,Special Moves,,Diabolical Dash,BF2,,,,,1,,39,25,,,,,
Homelander,Special Moves,Special Moves,BF2,Soaring Strike,1,50.00,16.250,,High,4,6,45,52,23,-30,-30,,"• On Hit, cancelable into Flight Attacks"
Homelander,Special Moves,Special Moves,BF2,The Seven Slam,2,90.00,,,Throw,7,3,47,,10,,,,
Homelander,Special Moves,Special Moves,BF2,Krippling Knee,3,70.00,18.750,,Mid,9,5,36,,37,-19,-19,,
Homelander,Special Moves,Special Moves,BF2,Korporate Kick,4,90.00,21.250,,High,13,2,36,,30,4,-6,,
Homelander,Special Moves,Special Moves,,(Air) Diabolical Dash,BF2,,,,,1,,42,21,,,,,
Homelander,Special Moves,Special Moves,BF2,Grounding Fist,1,50.00,16.250,,Overhead,10,6,37,40,9,-21,-21,,• Homelander returns to ground
Homelander,Special Moves,Special Moves,BF2,Vought Drop,2,90.00,,,Unblockable,7,3,41,,43,,,,"• Homelander ends in Flight
• On Miss, hold D during Recovery to return to ground
• On Hit, victim can be repositioned before release"
Homelander,Special Moves,Special Moves,BF2,Gliding Knee,3,50.00,18.750,,Mid,9,5,33,,18,-10,-10,,"• Homelander ends in Flight
• Hold D during Recovery to return to ground"
Homelander,Special Moves,Special Moves,BF2,Hovering Impact,4,50.00,21.250,,Overhead,13,2,39,,6,-8,-8,,"• Homelander ends in Flight
• Hold D during Recovery to return to ground"
Homelander,Special Moves,Special Moves,,Blast Off,DB2,80.00,20.000,,Mid,16,6,64,,35,-28,-38,,
Homelander,Special Moves,Special Moves,DB2,Enhanced Blast Off,DB2+EX,100.00,22.500,,Mid,16,6,64,,24,-28,-38,Armor,"• Costs 1 bar of Super Meter
• Has Armor"
Homelander,Special Moves,Special Moves,,Low Laser Eyes,BF3,60.00,17.500,,Mid,23,15,34,,4,-28,-28,,
Homelander,Special Moves,Special Moves,BF3,Enhanced Low Laser Eyes,BF3+EX,115.60,45.000,,Mid,23,33,30,,3,-23,-23,,• Costs 1 bar of Super Meter
Homelander,Special Moves,Special Moves,,Sky Laser Eyes,DB3,60.00,,,Unblockable,17,34,10,,7,,,,
Homelander,Special Moves,Special Moves,DB3,Enhanced Sky Laser Eyes,DB3+EX,97.00,,,Unblockable,17,35,9,,20,,,,• Costs 1 bar of Super Meter
Homelander,Special Moves,Special Moves,,Sweeping Laser Eyes,BDF4,80.00,20.000,,Mid,38,43,14,,73,3,-7,,
Homelander,Special Moves,Special Moves,,(Air) God Complex,DB4,60.00,17.500,,Low,38,3,46,32,27,-19,-19,,• Press any direction to reposition during Start-Up
Homelander,Special Moves,Special Moves,DB4,(Air) Delay God Complex,Hold 4,60.00,17.500,,Low,98,3,28,,27,-19,-19,,• Press any direction to reposition
Homelander,Special Moves,Special Moves,DB4,(Air) Enhanced God Complex,EX,60.00,17.500,,Low,34,3,28,,58,-19,-19,,"• Costs 1 bar of Super Meter
• Advantage on Hit allows for Jump Attack follow-up"
Homelander,Special Moves,Special Moves,DB4,(Air) God Complex Cancel,D+SS,,,,,1,,22,,,,,,• Homelander returns to ground
Homelander,Special Moves,Special Moves,DB4,(Air) God Complex Cancel To Flight,SS or SS+U,,,,,1,,25,,,,,,• Homelander ends in Flight
Homelander,Special Moves,Special Moves,,Flight,U+SS,,,,,1,,24,,,,,,"• During Flight, hold any direction to soar through the air
• Costs 1 bar of Super Meter for consecutive Flight activation from Flight Basic Attacks
• Hold D during Recovery of Flight Basic Attacks to return to ground"
Homelander,Special Moves,Special Moves,U+SS,(Cancel) Flight,D+SS,,,,,1,,29,,,,,,• Homelander returns to ground
Homelander,Special Moves,Special Moves,U+SS,(Flight) Laser Eyes,BF1,60.00,17.500,,High,11,16,30,,-4,-20,-20,,"• Requires Flight
• Homelander ends in Flight
• Hold D during Recovery to return to ground"
Homelander,Special Moves,Special Moves,U+SS,(Flight) Ground Laser Eyes,DB3,60.00,17.500,,Mid,11,16,29,,1,-23,-23,,"• Requires Flight
• Homelander ends in Flight
• Hold D during Recovery to return to ground"
Homelander,Special Moves,Fatal Blow,,I Can Do Whatever I Want,SS+EX,350.00,45.000,,Mid,17,44,71,,15,-35,-45,Armor,"• Must be at 30% health or less
• Kameo must be available
• Press Basic Attack buttons during hits to influence damage (with Fatal Blow Damage Boost ON in Tournament Settings)"
Homelander,Special Moves,Fatal Blow,,(Air) I Can Do Whatever I Want,(While In Air) SS+EX,350.00,45.000,,Mid,23,4,55,,17,-17,-27,Armor,"• Must be at 30% health or less
• Kameo must be available
• Press Basic Attack buttons during hits to influence damage (with Fatal Blow Damage Boost ON in Tournament Settings)"
Homelander,Finishers,Fatalities,,(Mid) Winging It,"DFD,3",,,,,,,,,,,,,
Homelander,Finishers,Fatalities,"DFD,3",Easy Fatality,"Hold EX,3",,,,,,,,,,,,,• Easy Fatality Token required to perform Easy Fatality
Homelander,Finishers,Animality,,(Mid) Let Freedom Wing,BFD4,,,,,,,,,,,,,
Homelander,Finishers,Animality,BFD4,Easy Fatality,"Hold EX,2",,,,,,,,,,,,,• Easy Fatality Token required to perform Easy Fatality
Homelander,Finishers,Brutalities,,The Klassic,D+2,,,,,,,,,,,,,"• Hold 2 During Hit
• Final Hit Must Be From D+2"
Johnny Cage,Basic Attacks,Normal Attacks,,Plot Fist,1,20.00,3.000,,High,7,2,16,17,6,4,4,,
Johnny Cage,Basic Attacks,Normal Attacks,1,Rough House,"1,1",30.00,4.500,,Mid,16,3,16,27,23,1,1,,
Johnny Cage,Basic Attacks,Normal Attacks,1,Knuckle Under The Buckle,"1,1,2",70.00,10.500,,Mid,15,2,25,,17,-5,-5,,
Johnny Cage,Basic Attacks,Normal Attacks,1,Kontracted Kick,"1,1,4",90.00,13.500,,High,24,3,32,,43,7,-3,,
Johnny Cage,Basic Attacks,Normal Attacks,,Breaking Backhand,F+1,30.00,4.500,,High,9,2,17,18,22,3,3,,
Johnny Cage,Basic Attacks,Normal Attacks,F+1,Elbow's World,"F+1,2",30.00,4.500,,Mid,16,3,23,25,13,-4,-4,,
Johnny Cage,Basic Attacks,Normal Attacks,F+1,Under The Table,"F+1,2,3",70.00,10.500,,Low,17,2,34,,10,-4,-4,,
Johnny Cage,Basic Attacks,Normal Attacks,F+1,Back To The Footure,"F+1,2,4",72.50,12.000,,Overhead,24,7,31,,64,-12,-12,,
Johnny Cage,Basic Attacks,Normal Attacks,,The Bee's Knees,D+1,20.00,3.000,,Mid,7,2,23,18,12,-8,-8,,
Johnny Cage,Basic Attacks,Normal Attacks,,Talk To The Hand,2,30.00,4.500,,High,8,2,16,18,6,4,4,,
Johnny Cage,Basic Attacks,Normal Attacks,2,My Own Publifist,"2,1",30.00,4.500,,Mid,11,2,21,22,14,-1,-1,,
Johnny Cage,Basic Attacks,Normal Attacks,2,Dunking On Haters,"2,1,2",70.00,10.500,,Overhead,24,2,26,,70,-6,-6,,
Johnny Cage,Basic Attacks,Normal Attacks,2,Legbanged RedemptShin,"2,1,4",50.00,7.500,,Low,16,2,28,27,1,-8,-8,,
Johnny Cage,Basic Attacks,Normal Attacks,2,Foot Loosey Goosey,"2,1,4,4",70.00,10.500,,Overhead,22,5,33,,46,-6,-6,,
Johnny Cage,Basic Attacks,Normal Attacks,,Gutbusters,B+2,50.00,7.500,,Mid,19,2,26,29,14,-6,-6,,
Johnny Cage,Basic Attacks,Normal Attacks,B+2,Charge Gutbuster,Hold 2,,,,,,,,,,,,,"• When fully charged, victim slowly collapses on Hit"
Johnny Cage,Basic Attacks,Normal Attacks,,Upper-Krust,D+2,140.00,21.000,,High,8,4,41,,24,-3,-13,,"• On Kounter or Punish Hit, can be Jump Canceled with U+EX or U+F+EX for 2 bars of Super Meter
• Has Armor when Jump Canceled, and pulls in victim while disabling their Kombo Breaker and Kameos"
Johnny Cage,Basic Attacks,Normal Attacks,,Reading Shoe,3,50.00,7.500,,High,10,3,27,20,4,2,2,,
Johnny Cage,Basic Attacks,Normal Attacks,3,Pow,"3,3",70.00,10.500,,Overhead,19,5,22,,29,-5,-5,,
Johnny Cage,Basic Attacks,Normal Attacks,,Footless,B+3,50.00,7.500,,Mid,10,4,31,,45,-13,-13,,
Johnny Cage,Basic Attacks,Normal Attacks,,Dizzy Knee,F+3,50.00,7.500,,Mid,9,3,24,19,9,-5,-5,,
Johnny Cage,Basic Attacks,Normal Attacks,F+3,Elbow Before Me,"F+3,2",30.00,4.500,,Mid,17,3,23,27,7,-4,-4,,
Johnny Cage,Basic Attacks,Normal Attacks,F+3,On The Chin,"F+3,2,1",50.00,7.500,,Mid,11,3,25,29,22,-6,-6,,
Johnny Cage,Basic Attacks,Normal Attacks,F+3,Style Points,"F+3,4",70.00,10.500,,Overhead,31,3,25,,66,-6,-6,,• Victim slowly collapses on Hit
Johnny Cage,Basic Attacks,Normal Attacks,,Ankle Of The Covenant,D+3,20.00,3.000,,Low,9,2,23,23,12,-8,-8,,
Johnny Cage,Basic Attacks,Normal Attacks,,John Kick,4,70.00,10.500,,High,10,3,24,21,16,5,5,,
Johnny Cage,Basic Attacks,Normal Attacks,4,Cagenado,"4,4",70.00,10.500,,Mid,38,3,24,,26,15,5,,
Johnny Cage,Basic Attacks,Normal Attacks,,Sweep The Leg,B+4,70.00,10.500,,Low,11,2,30,,14,0,0,,
Johnny Cage,Basic Attacks,Normal Attacks,,Flipper,F+4,70.00,10.500,,Overhead,28,5,22,,62,-5,-5,,
Johnny Cage,Basic Attacks,Normal Attacks,,Donkey Kick,D+4,30.00,4.500,,Low,10,2,26,25,15,-6,-6,,
Johnny Cage,Basic Attacks,Aerial Attacks,,Sky Die,U+F+1,50.00,7.500,,Mid,7,5,36,,7,-21,-21,,
Johnny Cage,Basic Attacks,Aerial Attacks,U+F+1,Private Jet,"U+F+1,2",27.00,4.050,,Overhead,10,3,28,34,27,-17,-17,,
Johnny Cage,Basic Attacks,Aerial Attacks,U+F+1,Air Blood,"U+F+1,2,4",30.00,4.500,,Overhead,12,4,36,45,41,-26,-26,,
Johnny Cage,Basic Attacks,Aerial Attacks,,Face X,U+F+2,50.00,7.500,,Mid,9,5,36,,7,-21,-21,,
Johnny Cage,Basic Attacks,Aerial Attacks,U+F+2,Air Goring,"U+F+2,4",28.50,4.270,,Overhead,12,5,42,52,33,-33,-33,,
Johnny Cage,Basic Attacks,Aerial Attacks,U+F+2,Star Wrecked: The Final Footier,"U+F+2,4,4",70.00,10.500,,Overhead,15,5,32,45,43,-23,-23,,
Johnny Cage,Basic Attacks,Aerial Attacks,,Toe Tap,U+F+3 or U+F+4,70.00,10.500,,Mid,10,8,36,,25,-21,-21,,
Johnny Cage,Basic Attacks,Throws,,Shove,F+THROW or F+1+3,20.00,,,Throw,10,2,33,,0,,,,"• Performed when Kameo is unavailable
• See Kameo Moves for Toward Throw featuring Kameo"
Johnny Cage,Basic Attacks,Throws,,Wombo Kombo,THROW or 1+3,110.00,,,Throw,10,2,33,,15,,,,
Johnny Cage,Basic Attacks,Throws,THROW or 1+3,Hands Off,THROW or 1+3,,,,,,,,,,,,,"• Must Throw Escape to activate
• Costs 1 bar of Super Meter
• Victim's throws are disabled temporarily"
Johnny Cage,Basic Attacks,Breakers,,Kombo Breaker,F+EX,,,,,,,,,,,,,"• Costs 3 bars of Super Meter
• Kameo must be available"
Johnny Cage,Basic Attacks,Taunts,,Taunts,DDDD,,,,,,,,,,,,,• Builds up Hype Meter
Johnny Cage,Special Moves,Special Moves,,Ball Buster,BD1,70.00,18.750,,Mid,12,3,52,,40,-23,-23,,
Johnny Cage,Special Moves,Special Moves,BD1,Enhanced Ball Buster,BD1+EX,70.00,18.750,,Mid,12,3,52,,6,-23,-23,Invulnerability,"• Costs 2 bars of Super Meter
• Has Invulnerability"
Johnny Cage,Special Moves,Special Moves,BD1,Ball Buster (Hype),"BD1,SS",,,,,,,,,,,,,• Builds up Hype Meter
Johnny Cage,Special Moves,Special Moves,,Show Off,DB1,,,,,9,37,30,,,,,Parry,"• Parries High, Mid, and Overhead Attacks (not including Jumping Attacks)"
Johnny Cage,Special Moves,Special Moves,DB1,Enhanced Show Off,DB1+EX,,,,,5,41,30,,,,,Parry,"• Costs 1 bar of Super Meter
• Parries High, Mid, and Overhead Attacks (not including Jumping Attacks)"
Johnny Cage,Special Moves,Special Moves,,Throwing Shade,FDB2,90.00,21.250,,Mid,34,,,,-28,-21,-21,,
Johnny Cage,Special Moves,Special Moves,FDB2,Enhanced Throwing Shade,FDB2+EX,90.00,21.250,,Mid,34,,,,-28,-21,-21,Unbreakable,"• Costs 1 bar of Super Meter
• Unbreakable in a Kombo"
Johnny Cage,Special Moves,Special Moves,FDB2,Throwing Shade (Hype),"FDB2,SS",,,,,,,,,,,,,• Builds up Hype Meter
Johnny Cage,Special Moves,Special Moves,,Rising Star,DB3,70.00,18.750,,Mid,12,7,37,54,35,-12,-12,,
Johnny Cage,Special Moves,Special Moves,DB3,Enhanced Rising Star,DB3+EX,70.00,18.750,,Mid,12,7,37,54,35,-12,-12,,"• Costs 1 bar of Super Meter
• Cancelable on Hit into air attacks"
Johnny Cage,Special Moves,Special Moves,DB3,Rising Star (Hype),"DB3,SS",,,,,,,,,,,,,• Builds up Hype Meter
Johnny Cage,Special Moves,Special Moves,,Shadow Dash,DF3,,,,,1,,35,,,,,,
Johnny Cage,Special Moves,Special Moves,DF3,Enhanced Shadow Dash,DF3+EX,,,,,1,,35,,,,,Projectile Immunity,"• Costs 1 bar of Super Meter
• Has Projectile Immunity"
Johnny Cage,Special Moves,Special Moves,DF3,Extend Shadow Dash,SS,,,,,,,,,,,,,
Johnny Cage,Special Moves,Special Moves,,Shadow Kick,BF4,80.00,20.000,,High,10,15,28,,21,-18,-18,,
